#Scientific name,Protein,BioSample,Isolate,Contig,Start,Stop,Strand,Element symbol,Element name,Type,Scope,Subtype,Class,Subclass,Method,% Coverage of reference,% Identity to reference
"Escherichia coli","HDP7097278.1","SAMN14049608","PDT001671134.1","DAOCOQ010000111.1",3481,5106,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6999042.1","SAMN14049600","PDT001671143.1","DAOCOK010000100.1",1974,3599,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6956217.1","SAMN14049591","PDT001671154.1","DAOCOC010000106.1",225,1850,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6932158.1","SAMN14049583","PDT001671163.1","DAOCNX010000054.1",3442,5067,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6528488.1","SAMN14049438","PDT001671184.1","DAOCKR010000151.1",10648,12273,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6771968.1","SAMN14049520","PDT001671200.1","DAOCMQ010000074.1",795,2420,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6762191.1","SAMN14049409","PDT001671204.1","DAOCMO010000092.1",184,1809,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP6722161.1","SAMN14049512","PDT001671209.1","DAOCMI010000061.1",3443,5068,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ3088061.1","SAMN20967284","PDT001672716.1","DAOEMG010000206.1",2524,4149,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ1680102.1","SAMN28667930","PDT001673595.1","DAOEAG010000142.1",10648,12273,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ1613311.1","SAMN28667771","PDT001673655.1","DAODZO010000149.1",10648,12273,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ1608272.1","SAMN28667770","PDT001673657.1","DAODZN010000105.1",10648,12273,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ0320661.1","SAMN28667768","PDT001673659.1","DAODPK010000151.1",10648,12273,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP9375667.1","SAMN28667766","PDT001673721.1","DAODIC010000180.1",10855,12480,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ0015694.1","SAMN28667912","PDT001673765.1","DAODNB010000102.1",10459,12084,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP9349924.1","SAMN28667896","PDT001673783.1","DAODHW010000094.1",10096,11721,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP9142137.1","SAMN28667723","PDT001673831.1","DAODGF010000233.1",13407,15032,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ0152541.1","SAMN28667699","PDT001673858.1","DAODOC010000115.1",42942,44567,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDQ1266244.1","SAMN28667683","PDT001673874.1","DAODWW010000159.1",10459,12084,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP9329503.1","SAMN28667974","PDT001673909.1","DAODHN010000187.1",7210,8835,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HDP9783457.1","SAMN28667971","PDT001673912.1","DAODLL010000174.1",7210,8835,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMD00587236","PDT001767566.1","NZ_BSVP01000261.1",503,2128,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN34133716","PDT001770144.1","NZ_CP122512.1",53500,55125,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN29645677","PDT001890686.1","NZ_JANFJM010000112.1",295,1920,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN29645673","PDT001890691.1","NZ_JANFJI010000104.1",295,1920,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN31029358","PDT001930795.1","NZ_JAOQHW010000067.1",206,1831,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN38637480","PDT002026062.1","NZ_JAXKQA010000058.1",3556,5181,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN38414574","PDT002037977.1","JAXQWE010000156.1",190,1812,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN38414594","PDT002038015.1","JAXQVK010000142.1",861,2483,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN38414274","PDT002038188.1","JAXRHS010000137.1",300562,302184,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HGF6444169.1","SAMN38033938","PDT002049620.1","DBBVHI010000147.1",1949,3574,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGF6415997.1","SAMN38033924","PDT002049635.1","DBBVGX010000145.1",5763,7388,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN38811127","PDT002051692.1","NZ_CP141585.1",5306,6931,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMD00562610","PDT002074967.1","NZ_AP027852.1",19206,20831,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN32902618","PDT002095487.1","JAQNOY010000122.1",262,1884,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HGX5144049.1","SAMN41081330","PDT002198901.1","DBFWGD010000267.1",4205,5830,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGX5004117.1","SAMN41081299","PDT002198935.1","DBFVXC010000238.1",1952,3577,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","ENG6183438.1","SAMN41981605","PDT002221266.1","ABTARX010000102.1",28947,30572,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN41922359","PDT002233062.1","NZ_JBERBB010000103.1",286,1911,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HFI7519166.1","SAMN39049160","PDT002248409.1","DAYIPK010000132.1",11724,13349,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN40659677","PDT002304142.1","JBFZNU010000076.1",2317,3939,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HFU3041831.1","SAMEA8196314","PDT002329353.1","DBAAXP010000108.1",487,2112,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HFQ8834693.1","SAMN15694412","PDT002379474.1","DAZOJN010000133.1",2039,3664,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN44235400","PDT002507770.1","NZ_JBIHBH010000006.1",820,2445,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN44006519","PDT002529490.1","JBICDP010000095.1",1027,2649,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN44006503","PDT002529508.1","JBICEF010000133.1",911,2533,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMN44006462","PDT002529550.1","JBICFU010000087.1",1028,2650,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HGV2946997.1","SAMN30416016","PDT002605609.1","DBFLPN010000531.1",107,1732,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGV2782605.1","SAMN30416044","PDT002605641.1","DBFLOK010000536.1",619,2244,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGU6962590.1","SAMN44527826","PDT002623436.1","DBFJEF010000135.1",227,1852,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGU5606551.1","SAMN44527791","PDT002623475.1","DBFITP010000081.1",186,1811,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGU6433849.1","SAMN44581285","PDT002623633.1","DBFJAK010000203.1",2511,4136,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGW6559737.1","SAMEA117655456","PDT002629769.1","DBFRQG010000143.1",447,2072,"+","mcr-1.32","phosphoethanolamine--lipid A transferase MCR-1.32","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGW6480448.1","SAMN44286723","PDT002629789.1","DBFRPL010000112.1",3478,5103,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HGW2345149.1","SAMN39862156","PDT002639266.1","DBFQGL010000160.1",3483,5108,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EOW0096413.1","SAMN47572691","PDT002686000.1","ABYKHA010000148.1",2031,3656,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHE4593178.1","SAMD00874697","PDT002707417.1","DBHMLK010000090.1",106,1731,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA117993705","PDT002745517.1","CBDHLV010000110.1",2532,4154,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA117964917","PDT002745783.1","CBDFTC010000200.1",798,2420,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN48264765","PDT002766858.1","NZ_CP190040.1",25122,26747,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHK9427670.1","SAMD00874492","PDT002767920.1","DBIQOD010000077.1",2891,4516,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHK9165885.1","SAMD00874569","PDT002767997.1","DBIQLU010000170.1",226,1851,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Shigella sonnei","HHP3873887.1","SAMN49507920","PDT002813729.1","DBJEOL010000497.1",461,2086,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN50431341","PDT002883737.1","NZ_JBPZSO010000003.1",20235,21860,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHX0734843.1","SAMN43242238","PDT002933493.1","DBKJCW010000108.1",581,2206,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHX5176530.1","SAMEA120250263","PDT002942723.1","DBKKNX010000063.1",591,2216,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHZ6047324.1","SAMN43771762","PDT002988844.1","DBKRIB010000143.1",2111,3736,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HHZ6257558.1","SAMN46247971","PDT002990825.1","DBKRJA010000203.1",225,1850,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HBK2917588.1","SAMN05173063","PDT000132483.8","DAFAXG010000073.1",186,1811,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN06344815","PDT000190871.1","NZ_CP019908.1",1,897,"+","mcr-1","MCR-1 family phosphoethanolamine--lipid A transferase","AMR","core","AMR","COLISTIN","COLISTIN","PARTIAL_CONTIG_ENDX",55.37,100.0
"Escherichia coli","WP_049589868.1","SAMN07807400","PDT000276016.1","NZ_CP024135.1",40646,42271,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08409128","PDT000291269.1","NZ_CP026492.1",110603,112228,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556678","PDT000346626.1","NZ_NRTQ01000112.1",36982,38607,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN07556645","PDT000346654.1","NZ_NRUX01000240.1",286,1911,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EAB9245966.1","SAMN10065287","PDT000377069.1","AAAGFE010000096.1",258,1883,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ6466524.1","SAMN07682618","PDT000417186.1","DABIAE010000228.1",10608,12233,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAJ2614196.1","SAMN08783860","PDT000434509.1","DABHMB010000230.1",3438,5063,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN08450093","PDT000460401.1","NZ_CP026644.1",17883,19508,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAG8360706.1","SAMN09460043","PDT000538566.1","DAAZID010000100.1",796,2421,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMEA4976369","PDT000645688.2","UWNU01000003.1",19206,20828,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli",,"SAMEA4976376","PDT000645715.2","UWNV01000003.1",63997,65619,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HAJ4137037.1","SAMN12600026","PDT000651169.1","DABGBL010000111.1",1935,3542,"-","mcr-1","MCR-1 family phosphoethanolamine--lipid A transferase","AMR","core","AMR","COLISTIN","COLISTIN","BLASTP",99.07,99.81
"Escherichia coli","WP_049589868.1","SAMN13378135","PDT000687957.4","NZ_WTCP01000166.1",18730,20355,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","WP_049589868.1","SAMN09272528","PDT000718301.1","NZ_JAATKS010000050.1",6619,8244,"-","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","EFM5051089.1","SAMN14558287","PDT000720771.1","AATLBV010000094.1",1934,3559,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli",,"SAMN14378701","PDT000748302.1","JAAUAR010000100.1",240,1862,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEX",100.0,100.0
"Escherichia coli","HAN4005869.1","SAMEA104407582","PDT000841103.1","DABUFB010000312.1",128,1753,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAN7773020.1","SAMN12575972","PDT000844322.1","DABVIQ010000193.1",2507,4132,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAN8553958.1","SAMN12575991","PDT000844374.1","DABVPC010000138.1",2507,4132,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAP1934554.1","SAMN14127932","PDT000851808.1","DACACU010000203.1",226,1851,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW6952651.1","SAMEA26119168","PDT000931129.1","DADEXA010000039.1",184,1809,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW6918486.1","SAMEA26125168","PDT000931137.1","DADEWT010000144.1",204,1829,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
"Escherichia coli","HAW5763582.1","SAMEA104437709","PDT000937692.1","DADEMZ010000105.1",3479,5104,"+","mcr-1.1","phosphoethanolamine--lipid A transferase MCR-1.1","AMR","core","AMR","COLISTIN","COLISTIN","ALLELEP",100.0,100.0
